Setup title,Transfer_EDOPE,,,,
Device ID,EDOP3_C9R6,,,,
Flags,,,,,
Remarks,,,,,
VG,IDS,IG,ICG,VDS,VCG
-7.822,6.32729E-10,-1.19E-13,1.33E-13,0.1,0
-7.733,7.1545E-10,-9.6E-14,1.25E-13,0.1,0
-7.644,8.0573E-10,-9E-14,9.3E-14,0.1,0
-7.556,9.0034E-10,-7.3E-14,8.3E-14,0.1,0
-7.467,0.000000001,-8.1E-14,7.7E-14,0.1,0
-7.378,1.12362E-09,-5.9E-14,5E-14,0.1,0
-7.289,1.25065E-09,-6.8E-14,8.1E-14,0.1,0
-7.2,1.3907E-09,-5E-14,5E-14,0.1,0
-7.111,1.54529E-09,-5.9E-14,3.5E-14,0.1,0
-7.022,1.717E-09,-2E-14,2.5E-14,0.1,0
-6.933,1.89635E-09,-4.3E-14,3.6E-14,0.1,0
-6.844,2.09949E-09,-2.7E-14,6.6E-14,0.1,0
-6.756,2.31531E-09,-4.5E-14,1.6E-14,0.1,0
-6.667,2.55967E-09,-4.9E-14,9E-15,0.1,0
-6.578,2.82299E-09,-3.1E-14,2E-15,0.1,0
-6.489,3.10906E-09,-3.2E-14,2.3E-14,0.1,0
-6.4,3.42587E-09,-4.1E-14,9E-15,0.1,0
-6.311,3.76778E-09,-2.1E-14,2.5E-14,0.1,0
-6.222,4.1447E-09,-4.7E-14,3E-15,0.1,0
-6.133,4.54261E-09,-3E-14,1.7E-14,0.1,0
-6.044,0.000000005,-2.7E-14,8E-15,0.1,0
-5.956,5.45606E-09,-1.2E-14,7E-15,0.1,0
-5.867,0.000000006,-2E-14,5E-15,0.1,0
-5.778,6.51905E-09,-5.1E-14,1E-14,0.1,0
-5.689,7.11883E-09,-4.1E-14,1.4E-14,0.1,0
-5.6,7.76434E-09,-1.1E-14,1.3E-14,0.1,0
-5.511,8.46724E-09,-9E-15,-3E-15,0.1,0
-5.422,9.2162E-09,-3.2E-14,-2.2E-14,0.1,0
-5.333,0.00000001,-2.4E-14,3E-15,0.1,0
-5.244,1.089097E-08,-1.6E-14,1E-15,0.1,0
-5.156,1.17936E-08,-3E-14,-9E-15,0.1,0
-5.067,1.27978E-08,-4.8E-14,2E-14,0.1,0
-4.978,1.38607E-08,-7.1E-14,1E-15,0.1,0
-4.889,0.000000015,-3.5E-14,-1.2E-14,0.1,0
-4.8,1.6194E-08,-4.4E-14,-8E-15,0.1,0
-4.711,1.75023E-08,-3.3E-14,-6E-15,0.1,0
-4.622,1.88704E-08,-4.3E-14,5E-15,0.1,0
-4.533,2.03206E-08,-1.8E-14,-1.5E-14,0.1,0
-4.444,2.18844E-08,-2.1E-14,-3E-15,0.1,0
-4.356,2.3514E-08,-2.8E-14,4E-15,0.1,0
-4.267,2.52782E-08,-2.5E-14,-1.4E-14,0.1,0
-4.178,2.71441E-08,-3.1E-14,-8E-15,0.1,0
-4.089,2.91017E-08,-3.6E-14,-2.4E-14,0.1,0
-4,3.11611E-08,-4.9E-14,-2.1E-14,0.1,0
-3.911,3.33433E-08,-4.6E-14,1E-15,0.1,0
-3.822,3.56349E-08,-2.8E-14,-1.7E-14,0.1,0
-3.733,3.80795E-08,-1.5E-14,-3.9E-14,0.1,0
-3.644,4.06422E-08,-1.2E-14,-3E-15,0.1,0
-3.556,4.33141E-08,-3.5E-14,-2.5E-14,0.1,0
-3.467,4.61433E-08,-3.6E-14,-9E-15,0.1,0
-3.378,4.91204E-08,-3.1E-14,-1.9E-14,0.1,0
-3.289,5.22093E-08,-1.4E-14,-2.2E-14,0.1,0
-3.2,5.54432E-08,-3.6E-14,0,0.1,0
-3.111,5.88598E-08,-3.8E-14,-2.6E-14,0.1,0
-3.022,6.24088E-08,-3.8E-14,-1.7E-14,0.1,0
-2.933,6.60907E-08,-2.8E-14,-2.3E-14,0.1,0
-2.844,0.00000007,-1.4E-14,-1.5E-14,0.1,0
-2.756,7.39398E-08,-3.6E-14,-1.3E-14,0.1,0
-2.667,7.81296E-08,-4.7E-14,-1.8E-14,0.1,0
-2.578,8.24559E-08,-2.7E-14,-1.8E-14,0.1,0
-2.489,0.000000087,-2.9E-14,-4.6E-14,0.1,0
-2.4,9.16277E-08,-2.3E-14,-7E-15,0.1,0
-2.311,9.65385E-08,-3.4E-14,-1.1E-14,0.1,0
-2.222,1.015898E-07,-2E-14,-2.9E-14,0.1,0
-2.133,1.067559E-07,-2.3E-14,-1.5E-14,0.1,0
-2.044,1.121238E-07,-7E-15,-2.1E-14,0.1,0
-1.9556,1.17502E-07,-4.7E-14,-9E-15,0.1,0
-1.8667,1.23212E-07,-3.7E-14,-2.2E-14,0.1,0
-1.7778,1.29188E-07,-4.2E-14,-2E-15,0.1,0
-1.6889,1.35292E-07,-5.8E-14,-3.2E-14,0.1,0
-1.6,1.41533E-07,-3.4E-14,-5E-15,0.1,0
-1.5111,1.47936E-07,-3.2E-14,-9E-15,0.1,0
-1.4222,1.5451E-07,-1.4E-14,-2.5E-14,0.1,0
-1.3333,1.61312E-07,-4.6E-14,-3.1E-14,0.1,0
-1.2444,1.68251E-07,-2.3E-14,-6E-15,0.1,0
-1.1556,1.75326E-07,-4.6E-14,-3.3E-14,0.1,0
-1.0667,1.8259E-07,-3.2E-14,-3.1E-14,0.1,0
-0.9778,0.00000019,-8E-15,-3.3E-14,0.1,0
-0.8889,1.97575E-07,-6E-15,-3.4E-14,0.1,0
-0.8,2.05365E-07,-5.7E-14,-2.5E-14,0.1,0
-0.7111,2.13236E-07,-3.4E-14,-3.5E-14,0.1,0
-0.6222,2.2129E-07,-1.9E-14,-1.5E-14,0.1,0
-0.5333,2.29501E-07,-1.5E-14,-2.8E-14,0.1,0
-0.4444,2.37849E-07,-3.2E-14,-1.9E-14,0.1,0
-0.3556,2.46294E-07,-1.1E-14,-4.4E-14,0.1,0
-0.2667,2.54866E-07,-4.7E-14,-2.2E-14,0.1,0
-0.1778,2.63592E-07,-2.2E-14,-2.1E-14,0.1,0
-0.0889,2.72466E-07,-2.7E-14,-2.3E-14,0.1,0
0,2.81363E-07,-1.6E-14,-1.3E-14,0.1,0
0.0889,2.90364E-07,-4.2E-14,-3.5E-14,0.1,0
0.1778,2.99551E-07,-1.8E-14,-2.3E-14,0.1,0
0.2667,3.08809E-07,-2.6E-14,-2.1E-14,0.1,0
0.3556,3.18181E-07,-3.5E-14,-3.8E-14,0.1,0
0.4444,3.27459E-07,-1.7E-14,-3.3E-14,0.1,0
0.5333,0.000000337,-5E-14,-3.3E-14,0.1,0
0.6222,3.46461E-07,-2.9E-14,-2.9E-14,0.1,0
0.7111,3.56166E-07,-4E-14,-3.2E-14,0.1,0
0.8,3.6584E-07,-1.8E-14,-1.5E-14,0.1,0
0.8889,3.75499E-07,-6E-15,-4.9E-14,0.1,0
0.9778,3.85278E-07,-4.2E-14,-4.2E-14,0.1,0
1.0667,3.95059E-07,-3.6E-14,-3.1E-14,0.1,0
1.1556,4.04799E-07,-2.3E-14,-2.4E-14,0.1,0
1.2444,4.14619E-07,-1.6E-14,-6.1E-14,0.1,0
1.3333,4.24402E-07,-2.5E-14,-2E-14,0.1,0
1.4222,4.34169E-07,-1.9E-14,-3.4E-14,0.1,0
1.5111,4.43918E-07,-8E-15,-4.1E-14,0.1,0
1.6,4.53736E-07,-2.3E-14,-2.1E-14,0.1,0
1.6889,4.63516E-07,-4E-15,-3.7E-14,0.1,0
1.7778,4.73282E-07,-1.6E-14,-3.7E-14,0.1,0
1.8667,0.000000483,-2.7E-14,-4.6E-14,0.1,0
1.9556,4.92655E-07,-4.8E-14,-2.1E-14,0.1,0
2.044,5.02131E-07,-1.8E-14,-3.6E-14,0.1,0
2.133,5.11738E-07,-1.3E-14,-6.2E-14,0.1,0
2.222,5.2137E-07,-2E-14,-3.9E-14,0.1,0
2.311,5.30749E-07,-2.5E-14,-1.5E-14,0.1,0
2.4,5.40087E-07,-1.3E-14,-2.6E-14,0.1,0
2.489,5.49385E-07,-3.4E-14,-3.7E-14,0.1,0
2.578,5.58644E-07,-2.7E-14,-5E-14,0.1,0
2.667,5.67746E-07,1.5E-14,-3E-14,0.1,0
2.756,5.76838E-07,-4E-15,-3.7E-14,0.1,0
2.844,5.8579E-07,-1E-14,-2.4E-14,0.1,0
2.933,5.94677E-07,-7E-15,-4.7E-14,0.1,0
3.022,6.03616E-07,-4.4E-14,-1E-15,0.1,0
3.111,6.12328E-07,-3E-15,-5.6E-14,0.1,0
3.2,6.20897E-07,-2.3E-14,-3.4E-14,0.1,0
3.289,6.29422E-07,-1.7E-14,4.6E-14,0.1,0
3.378,0.000000638,-4.9E-14,-1.1E-14,0.1,0
3.467,6.46261E-07,-1.6E-14,-9E-15,0.1,0
3.556,6.54626E-07,-1.7E-14,-3.6E-14,0.1,0
3.644,6.62635E-07,-2E-15,-2.3E-14,0.1,0
3.733,6.70692E-07,-1.9E-14,-4E-14,0.1,0
3.822,6.7862E-07,5E-15,-2.3E-14,0.1,0
3.911,6.86531E-07,-1.4E-14,-4E-14,0.1,0
4,6.94284E-07,1.1E-14,-2.9E-14,0.1,0
4.089,0.000000702,-1.5E-14,-2.9E-14,0.1,0
4.178,7.09522E-07,-2.6E-14,-4E-14,0.1,0
4.267,7.16861E-07,-9E-15,-4.4E-14,0.1,0
4.356,7.24274E-07,-1E-15,-2.2E-14,0.1,0
4.444,7.3136E-07,1.2E-14,-2.8E-14,0.1,0
4.533,7.38641E-07,1.2E-14,-5.9E-14,0.1,0
4.622,7.4546E-07,-8E-15,-2.6E-14,0.1,0
4.711,7.52488E-07,-8E-15,-4.2E-14,0.1,0
4.8,7.59237E-07,-7E-15,-2.1E-14,0.1,0
4.889,7.66104E-07,-1.3E-14,-3.1E-14,0.1,0
4.978,7.72632E-07,-3E-15,-5.1E-14,0.1,0
5.067,7.79329E-07,1E-15,-6.2E-14,0.1,0
5.156,7.85554E-07,-7E-15,-2.3E-14,0.1,0
5.244,7.91729E-07,-1E-15,-4.9E-14,0.1,0
5.333,0.000000798,-1.3E-14,-3.6E-14,0.1,0
5.422,8.0415E-07,1.4E-14,-2E-14,0.1,0
5.511,8.1012E-07,-5E-15,-2.4E-14,0.1,0
5.6,0.000000816,-4E-15,-3.7E-14,0.1,0
5.689,8.21874E-07,4E-15,-3.9E-14,0.1,0
5.778,8.27743E-07,3.5E-14,-5.6E-14,0.1,0
5.867,8.33304E-07,2.7E-14,-2E-14,0.1,0
5.956,8.38767E-07,4E-14,-4E-14,0.1,0
6.044,8.44112E-07,-4E-15,-5.7E-14,0.1,0
6.133,8.49469E-07,2.8E-14,-4.6E-14,0.1,0
6.222,8.54641E-07,2E-14,-3.5E-14,0.1,0
6.311,8.59823E-07,2E-14,-2.6E-14,0.1,0
6.4,0.000000865,3E-15,-4.2E-14,0.1,0
6.489,8.70115E-07,2.8E-14,-5.4E-14,0.1,0
6.578,8.75061E-07,1.9E-14,-3.9E-14,0.1,0
6.667,8.79568E-07,4.3E-14,-4E-14,0.1,0
6.756,8.84444E-07,2.4E-14,-4.3E-14,0.1,0
6.844,0.000000889,1.6E-14,-1E-14,0.1,0
6.933,8.93684E-07,2.6E-14,-6.5E-14,0.1,0
7.022,8.98254E-07,1.5E-14,-6.2E-14,0.1,0
7.111,9.02516E-07,2.1E-14,-2.1E-14,0.1,0
7.2,9.06756E-07,3.2E-14,-3.6E-14,0.1,0
7.289,0.000000911,3.5E-14,-1.8E-14,0.1,0
7.378,9.15104E-07,9E-15,-3.8E-14,0.1,0
7.467,9.19288E-07,6.6E-14,-5E-14,0.1,0
7.556,9.23165E-07,2.5E-14,-4.6E-14,0.1,0
7.644,9.27052E-07,1.5E-14,-3.1E-14,0.1,0
7.733,9.30621E-07,4.3E-14,-2.2E-14,0.1,0
7.822,9.34527E-07,3.3E-14,-3.6E-14,0.1,0
7.911,9.38056E-07,1.9E-14,-5.5E-14,0.1,0
8,9.41683E-07,6.5E-14,-4.9E-14,0.1,0
-8,6.3541E-10,-1.93E-13,3.91E-13,0.1,3
-7.911,7.2669E-10,-1.4E-13,2.53E-13,0.1,3
-7.822,8.1774E-10,-1.22E-13,2E-13,0.1,3
-7.733,9.1642E-10,-1.13E-13,1.64E-13,0.1,3
-7.644,0.000000001,-7.2E-14,1.27E-13,0.1,3
-7.556,1.1371E-09,-9.8E-14,1.3E-13,0.1,3
-7.467,1.26463E-09,-8.5E-14,9.6E-14,0.1,3
-7.378,1.40135E-09,-4.3E-14,7.4E-14,0.1,3
-7.289,1.55332E-09,-8E-14,9.8E-14,0.1,3
-7.2,1.72066E-09,-6E-14,6.8E-14,0.1,3
-7.111,1.89886E-09,-5.5E-14,5.7E-14,0.1,3
-7.022,2.09728E-09,-6.2E-14,3.3E-14,0.1,3
-6.933,2.31479E-09,-4.1E-14,3.7E-14,0.1,3
-6.844,2.5516E-09,-5.5E-14,4.2E-14,0.1,3
-6.756,2.80302E-09,-2.9E-14,6.7E-14,0.1,3
-6.667,3.08524E-09,-7E-14,4.7E-14,0.1,3
-6.578,3.39408E-09,-4.5E-14,2.6E-14,0.1,3
-6.489,3.7271E-09,-6.1E-14,5.7E-14,0.1,3
-6.4,4.08398E-09,-4.5E-14,3.1E-14,0.1,3
-6.311,4.47988E-09,-4E-14,2.1E-14,0.1,3
-6.222,4.90362E-09,-4.4E-14,2.9E-14,0.1,3
-6.133,5.35883E-09,-4.2E-14,3.2E-14,0.1,3
-6.044,5.86158E-09,-2.2E-14,4.1E-14,0.1,3
-5.956,6.39321E-09,-1E-14,2.5E-14,0.1,3
-5.867,0.000000007,-3.2E-14,3.1E-14,0.1,3
-5.778,7.59712E-09,-3E-14,3.3E-14,0.1,3
-5.689,8.26586E-09,-4E-14,1.8E-14,0.1,3
-5.6,0.000000009,-3.1E-14,1.1E-14,0.1,3
-5.511,9.77696E-09,-4.9E-14,-1.6E-14,0.1,3
-5.422,1.061875E-08,-3.7E-14,2.8E-14,0.1,3
-5.333,1.15076E-08,-3.7E-14,3E-15,0.1,3
-5.244,1.24848E-08,-3.4E-14,2E-15,0.1,3
-5.156,1.35088E-08,-5.4E-14,7E-15,0.1,3
-5.067,1.46181E-08,-3.1E-14,-4E-15,0.1,3
-4.978,1.58111E-08,-4.5E-14,-2E-15,0.1,3
-4.889,1.70818E-08,-3.8E-14,1E-15,0.1,3
-4.8,1.84243E-08,-3E-14,1.9E-14,0.1,3
-4.711,1.98708E-08,-3.5E-14,0,0.1,3
-4.622,2.14014E-08,-5.4E-14,-7E-15,0.1,3
-4.533,0.000000023,-2.8E-14,7E-15,0.1,3
-4.444,2.4763E-08,-2.6E-14,6E-15,0.1,3
-4.356,2.65602E-08,-4E-14,8E-15,0.1,3
-4.267,2.8532E-08,-3.9E-14,-3E-14,0.1,3
-4.178,3.0565E-08,-3.8E-14,4E-15,0.1,3
-4.089,3.2736E-08,-2.7E-14,4E-15,0.1,3
-4,0.000000035,-4.8E-14,6E-15,0.1,3
-3.911,3.74714E-08,-3.5E-14,-2.7E-14,0.1,3
-3.822,0.00000004,-4.6E-14,1E-15,0.1,3
-3.733,4.27411E-08,-2.8E-14,-2.4E-14,0.1,3
-3.644,4.55726E-08,-6.8E-14,1.6E-14,0.1,3
-3.556,4.85574E-08,-3.3E-14,0,0.1,3
-3.467,5.16985E-08,-5.7E-14,-8E-15,0.1,3
-3.378,0.000000055,-2E-14,-1.2E-14,0.1,3
-3.289,5.84412E-08,-2.9E-14,-1.3E-14,0.1,3
-3.2,6.20815E-08,-1.1E-14,-1E-14,0.1,3
-3.111,6.59011E-08,-5.2E-14,9E-15,0.1,3
-3.022,6.98471E-08,-5.2E-14,-1.1E-14,0.1,3
-2.933,0.000000074,-3.9E-14,-2.3E-14,0.1,3
-2.844,7.83865E-08,-2.4E-14,-1.8E-14,0.1,3
-2.756,8.27839E-08,-2.3E-14,-1.5E-14,0.1,3
-2.667,8.75112E-08,-3.7E-14,-1.5E-14,0.1,3
-2.578,9.24178E-08,-2.5E-14,8E-15,0.1,3
-2.489,9.75119E-08,-6E-14,-5E-15,0.1,3
-2.4,1.027949E-07,-5.4E-14,-1.9E-14,0.1,3
-2.311,1.083702E-07,-4.9E-14,-1.4E-14,0.1,3
-2.222,0.000000114,-4E-14,-1.9E-14,0.1,3
-2.133,1.19947E-07,-2.5E-14,-3E-14,0.1,3
-2.044,1.26082E-07,-6E-14,-3.7E-14,0.1,3
-1.9556,1.3231E-07,-2.8E-14,-4E-15,0.1,3
-1.8667,1.38876E-07,-3E-14,-1.1E-14,0.1,3
-1.7778,1.4569E-07,-4.2E-14,-2.6E-14,0.1,3
-1.6889,1.52699E-07,-2.7E-14,-6E-15,0.1,3
-1.6,1.59885E-07,-3.3E-14,-2.8E-14,0.1,3
-1.5111,1.67295E-07,-1.7E-14,-2E-14,0.1,3
-1.4222,0.000000175,-3E-14,-6E-15,0.1,3
-1.3333,1.82861E-07,-5.2E-14,-9E-15,0.1,3
-1.2444,1.9091E-07,-2.8E-14,-9E-15,0.1,3
-1.1556,1.99162E-07,-1.1E-14,-1.4E-14,0.1,3
-1.0667,2.07693E-07,-3.4E-14,-8E-15,0.1,3
-0.9778,2.16407E-07,-2.9E-14,-1.4E-14,0.1,3
-0.8889,2.25398E-07,-3.3E-14,-5E-15,0.1,3
-0.8,2.34551E-07,-5.3E-14,-7E-15,0.1,3
-0.7111,2.4394E-07,-3.3E-14,-9E-15,0.1,3
-0.6222,2.5352E-07,-2.8E-14,-1.9E-14,0.1,3
-0.5333,2.63382E-07,-3.2E-14,-2.8E-14,0.1,3
-0.4444,2.73319E-07,-4.6E-14,-4.6E-14,0.1,3
-0.3556,2.83419E-07,-4.1E-14,-3.4E-14,0.1,3
-0.2667,2.9378E-07,-6.2E-14,-1.3E-14,0.1,3
-0.1778,3.04422E-07,-1.7E-14,-2.3E-14,0.1,3
-0.0889,3.15183E-07,-3.3E-14,-2.5E-14,0.1,3
0,0.000000326,-2.9E-14,4E-15,0.1,3
0.0889,3.37149E-07,-4.2E-14,-4.9E-14,0.1,3
0.1778,3.48481E-07,7.1E-14,-3.5E-14,0.1,3
0.2667,0.00000036,-6.3E-14,-6E-15,0.1,3
0.3556,3.71727E-07,-2.3E-14,-2.1E-14,0.1,3
0.4444,3.83358E-07,-3.3E-14,-2.1E-14,0.1,3
0.5333,3.95315E-07,-1.8E-14,-3.7E-14,0.1,3
0.6222,4.07258E-07,-3.2E-14,-3.1E-14,0.1,3
0.7111,4.19525E-07,-2.8E-14,-2E-15,0.1,3
0.8,4.31726E-07,-3E-14,-1.7E-14,0.1,3
0.8889,4.44122E-07,-8E-15,-1.6E-14,0.1,3
0.9778,4.56723E-07,-2.4E-14,-3.2E-14,0.1,3
1.0667,4.69284E-07,-5.4E-14,-1.1E-14,0.1,3
1.1556,0.000000482,-2.1E-14,-3.1E-14,0.1,3
1.2444,4.94706E-07,-7E-15,-2.9E-14,0.1,3
1.3333,5.07433E-07,-2E-14,-2.1E-14,0.1,3
1.4222,5.20256E-07,-2.3E-14,-1.9E-14,0.1,3
1.5111,5.33135E-07,-7.6E-14,-4.4E-14,0.1,3
1.6,0.000000546,-1.5E-14,-9E-15,0.1,3
1.6889,5.59092E-07,-1E-15,-1.7E-14,0.1,3
1.7778,5.7214E-07,-4.7E-14,-3.5E-14,0.1,3
1.8667,5.85179E-07,-2.9E-14,-4.1E-14,0.1,3
1.9556,5.98198E-07,-2.5E-14,-1.5E-14,0.1,3
2.044,6.11287E-07,-1.2E-14,-1.9E-14,0.1,3
2.133,6.24255E-07,-2.2E-14,-3.7E-14,0.1,3
2.222,6.37213E-07,-5.3E-14,-2.7E-14,0.1,3
2.311,6.50207E-07,-2.8E-14,-1.8E-14,0.1,3
2.4,6.6324E-07,3E-15,-1.7E-14,0.1,3
2.489,6.76149E-07,-5.6E-14,-1.1E-14,0.1,3
2.578,6.89093E-07,-1.8E-14,-3.5E-14,0.1,3
2.667,7.01839E-07,-9E-15,-3.5E-14,0.1,3
2.756,7.14709E-07,1E-15,-2.1E-14,0.1,3
2.844,7.2729E-07,-1.1E-14,-1.3E-14,0.1,3
2.933,7.39889E-07,-2.1E-14,-3.8E-14,0.1,3
3.022,7.52443E-07,-2.1E-14,-4.5E-14,0.1,3
3.111,0.000000765,-9E-15,-2.2E-14,0.1,3
3.2,7.77385E-07,-3.4E-14,-3.1E-14,0.1,3
3.289,7.8977E-07,-2.5E-14,-3.9E-14,0.1,3
3.378,0.000000802,-1.7E-14,-1.5E-14,0.1,3
3.467,8.14206E-07,-1.4E-14,-4.9E-14,0.1,3
3.556,8.26268E-07,-8E-15,-2E-14,0.1,3
3.644,8.38113E-07,-4E-15,-3.4E-14,0.1,3
3.733,8.49917E-07,-1.6E-14,-4.3E-14,0.1,3
3.822,8.61748E-07,-1.7E-14,-2.7E-14,0.1,3
3.911,8.73373E-07,-1.5E-14,-2.7E-14,0.1,3
4,8.85127E-07,-4E-15,-3.3E-14,0.1,3
4.089,8.96483E-07,-1.9E-14,-4E-14,0.1,3
4.178,9.07691E-07,-1E-14,-3.5E-14,0.1,3
4.267,9.19139E-07,-2E-14,-4.2E-14,0.1,3
4.356,9.30197E-07,-1.1E-14,-1.8E-14,0.1,3
4.444,0.000000941,-1.5E-14,-2.8E-14,0.1,3
4.533,9.51834E-07,-2.3E-14,-3.4E-14,0.1,3
4.622,9.62658E-07,-2.3E-14,-3.5E-14,0.1,3
4.711,9.73432E-07,-7E-15,-4.1E-14,0.1,3
4.8,0.000000984,-1.6E-14,-3.2E-14,0.1,3
4.889,9.94286E-07,-8E-15,-3.7E-14,0.1,3
4.978,1.004612E-06,-1.1E-14,-3.6E-14,0.1,3
5.067,1.01489E-06,1E-15,-2.2E-14,0.1,3
5.156,1.024869E-06,4E-15,-4.4E-14,0.1,3
5.244,1.034633E-06,-2.2E-14,-1.4E-14,0.1,3
5.333,1.044457E-06,-2.4E-14,-2.2E-14,0.1,3
5.422,1.054158E-06,2.1E-14,-3E-14,0.1,3
5.511,1.063941E-06,7E-15,-3.1E-14,0.1,3
5.6,1.073322E-06,-2E-15,-5.3E-14,0.1,3
5.689,1.082538E-06,7E-15,-2.8E-14,0.1,3
5.778,1.091874E-06,1E-15,-2.9E-14,0.1,3
5.867,0.000001101,-1.9E-14,-2.7E-14,0.1,3
5.956,1.109849E-06,2.5E-14,-2E-14,0.1,3
6.044,1.118489E-06,-2.5E-14,-3.5E-14,0.1,3
6.133,1.127377E-06,-7E-15,-3.8E-14,0.1,3
6.222,1.135912E-06,2E-15,-3.5E-14,0.1,3
6.311,1.14418E-06,1.1E-14,-2.5E-14,0.1,3
6.4,1.15266E-06,1.1E-14,-3.8E-14,0.1,3
6.489,1.16088E-06,3E-14,-3E-14,0.1,3
6.578,1.16894E-06,2.2E-14,-2E-14,0.1,3
6.667,1.17706E-06,5E-15,-4.1E-14,0.1,3
6.756,0.000001185,1E-14,-5.3E-14,0.1,3
6.844,1.19267E-06,1.5E-14,-4.1E-14,0.1,3
6.933,1.20024E-06,1E-14,-2E-14,0.1,3
7.022,1.20785E-06,2.4E-14,-3.7E-14,0.1,3
7.111,1.21517E-06,2.2E-14,-5.5E-14,0.1,3
7.2,1.22258E-06,8E-15,-4.8E-14,0.1,3
7.289,1.22956E-06,1.7E-14,-3.7E-14,0.1,3
7.378,1.23657E-06,5E-15,-4.7E-14,0.1,3
7.467,1.24348E-06,1.5E-14,-4E-14,0.1,3
7.556,1.25008E-06,1.5E-14,-2.8E-14,0.1,3
7.644,1.25687E-06,3.8E-14,-4.2E-14,0.1,3
7.733,1.26324E-06,2.9E-14,-2.9E-14,0.1,3
7.822,1.26954E-06,3.8E-14,-5.6E-14,0.1,3
7.911,1.27567E-06,3.6E-14,-4.4E-14,0.1,3
8,1.28174E-06,2.7E-14,-2.5E-14,0.1,3
-8,7.616E-10,-2.31E-13,4.6E-13,0.1,6
-7.911,8.6838E-10,-1.68E-13,2.93E-13,0.1,6
-7.822,0.000000001,-1.53E-13,2.47E-13,0.1,6
-7.733,1.08491E-09,-1.24E-13,1.76E-13,0.1,6
-7.644,1.20608E-09,-1.09E-13,1.87E-13,0.1,6
-7.556,1.33512E-09,-9.8E-14,1.56E-13,0.1,6
-7.467,1.47749E-09,-9.9E-14,1.51E-13,0.1,6
-7.378,1.63422E-09,-5.2E-14,1.26E-13,0.1,6
-7.289,1.80388E-09,-8.1E-14,8.2E-14,0.1,6
-7.2,0.000000002,-6.4E-14,9.4E-14,0.1,6
-7.111,2.19531E-09,-6.1E-14,8.3E-14,0.1,6
-7.022,2.41797E-09,-8.2E-14,7.9E-14,0.1,6
-6.933,2.65899E-09,-6.5E-14,5.9E-14,0.1,6
-6.844,2.92292E-09,-5.7E-14,6.7E-14,0.1,6
-6.756,3.19994E-09,-3.9E-14,5.8E-14,0.1,6
-6.667,3.51558E-09,-3.9E-14,4.5E-14,0.1,6
-6.578,3.85394E-09,-6.9E-14,5.1E-14,0.1,6
-6.489,4.22588E-09,-3.3E-14,6.7E-14,0.1,6
-6.4,4.62046E-09,-5.7E-14,3.5E-14,0.1,6
-6.311,0.000000005,-2.8E-14,5.3E-14,0.1,6
-6.222,5.51826E-09,-5.3E-14,4.2E-14,0.1,6
-6.133,0.000000006,-6E-14,2.6E-14,0.1,6
-6.044,6.56535E-09,-5.2E-14,3.9E-14,0.1,6
-5.956,7.14848E-09,-4.7E-14,3.7E-14,0.1,6
-5.867,7.78122E-09,-7.2E-14,2.6E-14,0.1,6
-5.778,8.46555E-09,-5.3E-14,2.4E-14,0.1,6
-5.689,9.20267E-09,-4.4E-14,2.6E-14,0.1,6
-5.6,0.00000001,-5.6E-14,1.8E-14,0.1,6
-5.511,1.08389E-08,-3E-14,2.5E-14,0.1,6
-5.422,1.17304E-08,-4E-14,1.1E-14,0.1,6
